id,unit_measure,quantity_input,expiration_date,quantity_measure,days_to_sold,product_input_showcase_today
6908,L,59,2025-04-07,14,18,True
6909,kg,66,2025-05-05,5,18,False
6910,L,18,2026-02-04,14,2,False
6911,UN,1,2026-07-10,7,25,True
6912,L,80,2026-09-06,18,11,False
6913,L,27,2025-08-24,4,15,True
6914,kg,15,2025-06-10,13,1,False
6915,kg,60,2026-05-24,14,9,False
6916,kg,2,2026-01-10,5,15,False
6917,L,36,2026-07-26,6,23,False
6918,kg,70,2026-03-13,19,9,False
6919,UN,39,2025-10-14,3,10,False
6920,UN,97,2025-05-03,7,3,False
6921,L,79,2026-05-11,3,27,True
6922,kg,79,2025-10-19,12,29,True
6923,L,35,2026-12-26,10,18,False
6924,kg,29,2026-10-07,9,7,True
6925,L,10,2026-03-24,3,14,True
6926,kg,40,2025-05-04,9,21,True
6927,L,97,2026-06-18,14,24,True
6928,L,5,2025-08-04,5,29,True
6929,kg,55,2025-04-02,9,19,True
6930,UN,65,2025-10-07,16,5,True
6931,kg,12,2025-10-18,1,21,False
6932,L,51,2025-01-12,12,4,True
6933,L,17,2025-11-20,14,11,False
6934,kg,30,2025-12-13,9,20,True
6935,UN,18,2025-07-25,6,20,False
6936,UN,49,2026-08-26,8,17,False
6937,kg,41,2026-09-08,1,25,True
6938,kg,36,2026-06-06,12,14,False
6939,L,4,2026-07-29,7,8,True
6940,kg,83,2025-10-16,15,6,False
6941,L,57,2026-11-06,11,7,False
6942,UN,54,2025-12-31,1,19,True
6943,L,1,2026-12-10,13,3,False
6944,kg,77,2025-08-25,13,7,True
6945,L,66,2026-09-01,13,7,True
6946,kg,75,2026-09-23,8,26,True
6947,UN,90,2026-08-20,4,21,False
6948,kg,11,2025-06-30,1,29,False
6949,kg,84,2025-01-21,9,21,True
6950,L,22,2026-04-18,12,14,False
6951,kg,72,2026-06-08,2,9,False
6952,UN,7,2025-10-27,14,28,False
6953,L,31,2026-02-16,12,28,True
6954,L,52,2025-11-01,3,18,False
6955,L,43,2026-07-25,1,13,False
6956,kg,25,2026-01-08,6,24,False
6957,L,82,2025-11-28,11,15,False
6958,UN,94,2026-10-05,19,16,True
6959,UN,40,2026-02-10,16,2,False
6960,kg,39,2025-09-22,18,26,True
6961,kg,30,2025-03-01,11,3,False
6962,kg,2,2026-01-30,8,9,False
6963,kg,89,2026-04-15,18,23,False
6964,UN,1,2025-02-23,12,16,False
6965,kg,90,2026-01-13,19,7,True
6966,UN,99,2026-08-26,7,27,True
6967,kg,42,2025-07-27,9,13,False
6968,UN,44,2026-11-30,3,26,True
6969,UN,61,2025-12-26,8,25,False
6970,L,69,2026-04-22,19,9,True
6971,L,68,2026-07-12,17,18,True
6972,L,71,2025-12-22,17,3,False
6973,kg,33,2026-10-08,4,1,True
6974,kg,84,2025-10-21,6,17,False
6975,kg,27,2025-07-14,16,4,True
6976,UN,73,2026-01-02,6,15,False
6977,UN,11,2026-10-06,17,27,False
6978,L,26,2025-08-25,8,23,False
6979,kg,58,2025-05-16,12,15,True
6980,UN,82,2026-02-09,9,17,True
6981,UN,3,2025-11-06,17,4,False
6982,UN,25,2026-06-27,15,12,False
6983,UN,27,2025-05-04,6,18,True
6984,L,65,2025-05-07,11,9,False
6985,L,70,2026-12-01,15,20,False
6986,kg,12,2026-03-15,7,29,True
6987,kg,52,2026-06-07,10,7,False
6988,kg,60,2026-10-26,9,12,False
6989,L,59,2025-06-26,1,7,True
6990,UN,28,2026-11-21,17,10,False
6991,kg,68,2026-09-05,5,25,False
6992,kg,13,2025-03-20,19,29,True
6993,kg,80,2026-09-23,5,25,False
6994,L,51,2025-03-30,18,13,True
6995,kg,86,2026-07-18,15,18,False
6996,kg,85,2026-11-18,19,29,True
6997,kg,81,2026-11-01,4,6,True
6998,kg,2,2026-04-22,19,19,True
6999,UN,22,2026-06-20,16,16,True
7000,UN,68,2026-04-20,4,19,True
7001,kg,7,2025-08-02,3,29,False
7002,UN,97,2026-01-01,18,13,True
7003,kg,14,2025-02-22,11,7,False
7004,kg,52,2026-12-24,10,19,False
7005,L,53,2026-09-28,19,11,True
7006,UN,77,2025-02-05,4,11,True
7007,UN,6,2025-05-09,8,26,True
7008,kg,51,2026-05-15,18,2,False
7009,UN,35,2026-08-16,6,6,False
7010,kg,39,2026-03-13,3,1,True
7011,kg,84,2026-02-27,4,13,False
7012,UN,46,2026-08-11,7,5,False
7013,kg,49,2026-10-28,17,26,False
7014,L,17,2026-08-06,2,25,False
7015,L,14,2025-04-23,7,22,False
7016,UN,43,2026-06-27,4,19,True
7017,UN,37,2026-08-02,5,27,False
7018,kg,14,2025-02-24,5,25,False
7019,L,64,2026-01-26,14,8,True
7020,L,43,2025-02-14,7,3,True
7021,UN,26,2026-01-29,8,3,False
7022,UN,39,2025-12-18,7,3,False
7023,UN,4,2025-10-21,1,4,False
7024,L,46,2025-08-02,11,13,True
7025,UN,55,2025-05-14,17,11,False
7026,L,2,2026-04-20,2,25,True
7027,kg,53,2026-07-10,19,1,True
7028,L,3,2025-11-02,2,5,True
7029,L,39,2025-03-29,5,10,False
7030,kg,45,2025-08-31,9,8,False
7031,kg,51,2026-01-23,1,24,True
7032,kg,38,2026-01-31,15,2,False
7033,UN,79,2025-12-09,3,1,True
7034,UN,60,2025-02-10,11,1,False
7035,L,30,2025-06-07,16,20,True
7036,L,91,2025-11-27,7,20,True
7037,UN,26,2025-06-07,8,3,False
7038,UN,43,2026-12-12,11,24,True
7039,UN,86,2026-04-23,2,14,False
7040,UN,63,2026-01-24,17,10,True
7041,kg,25,2025-05-16,16,21,True
7042,kg,16,2025-05-07,3,6,False
7043,L,38,2026-10-31,4,24,False
7044,UN,52,2025-04-05,10,26,False
7045,L,61,2026-07-06,13,22,True
7046,UN,30,2026-05-09,17,17,False
7047,L,5,2026-11-06,16,2,True
7048,kg,24,2025-01-28,7,8,False
7049,kg,34,2025-03-12,14,11,True
7050,kg,43,2026-01-28,11,6,False
7051,UN,76,2025-08-18,15,1,False
7052,kg,90,2025-01-11,6,23,False
7053,UN,1,2025-09-26,14,5,False
7054,UN,51,2025-12-09,17,12,False
7055,UN,61,2026-05-20,11,26,True
7056,L,71,2026-05-03,6,8,True
7057,kg,43,2025-12-23,15,10,False
7058,L,79,2025-07-07,7,25,True
7059,L,87,2025-01-05,13,24,False
7060,UN,65,2025-12-05,16,18,True
7061,UN,8,2026-02-03,11,6,True
7062,kg,80,2025-08-27,19,5,False
7063,kg,65,2026-06-18,5,25,False
7064,L,75,2025-09-25,13,17,False
7065,UN,84,2026-01-07,3,20,True
7066,UN,3,2025-07-12,2,24,True
7067,kg,48,2026-06-14,12,26,True
7068,kg,81,2025-03-22,2,18,True
7069,UN,29,2026-03-02,7,6,True
7070,UN,47,2025-11-04,1,14,True
7071,L,68,2025-10-14,17,16,True
7072,UN,33,2025-10-30,2,14,False
7073,kg,54,2026-02-21,8,6,False
7074,L,77,2026-07-30,18,20,True
7075,L,37,2026-04-14,19,13,True
7076,UN,14,2026-09-16,4,7,True
7077,UN,92,2026-03-09,13,19,False
7078,kg,58,2026-01-25,8,18,True
7079,kg,94,2026-01-05,7,26,False
7080,kg,51,2025-11-10,17,20,True
7081,UN,68,2026-04-28,13,1,True
7082,kg,1,2026-10-10,19,12,True
7083,UN,93,2025-01-28,17,24,False
7084,L,4,2025-08-30,7,2,True
7085,kg,68,2026-02-20,17,23,False
7086,kg,30,2026-08-13,4,18,False
7087,UN,29,2025-03-04,13,4,False
7088,L,10,2026-04-25,17,9,False
7089,L,99,2026-03-14,6,4,False
7090,kg,74,2025-07-02,8,28,True
7091,L,97,2025-03-31,14,25,False
7092,L,22,2025-10-22,3,3,False
7093,L,67,2026-08-18,5,15,True
7094,L,38,2026-09-15,11,23,False
7095,L,32,2026-07-27,12,22,True
7096,kg,23,2025-10-20,4,19,True
7097,kg,98,2025-05-14,5,4,True
7098,L,56,2026-12-02,12,27,False
7099,L,91,2026-01-21,13,22,True
7100,kg,5,2026-05-03,12,22,True
7101,UN,91,2025-02-18,9,14,True
7102,L,56,2025-01-08,4,9,False
7103,L,92,2026-12-28,14,2,True
7104,UN,90,2026-05-06,17,18,False
7105,kg,34,2026-01-16,10,19,True
7106,UN,3,2026-01-17,1,12,True
7107,UN,52,2025-09-09,12,29,True
7108,L,13,2026-12-12,17,25,True
7109,L,61,2025-10-16,9,24,True
7110,kg,59,2025-01-28,14,5,False
7111,kg,7,2026-01-31,5,18,True
7112,kg,35,2026-11-25,3,6,True
7113,L,49,2025-06-05,5,19,True
7114,UN,59,2025-01-26,8,12,False
7115,UN,48,2026-05-29,3,19,False
7116,UN,5,2026-08-15,8,22,True
7117,kg,47,2025-12-30,4,8,True
7118,L,94,2025-02-25,15,17,True
7119,kg,43,2025-07-07,4,16,False
7120,L,85,2026-06-12,18,14,False
7121,kg,52,2025-06-16,3,2,True
7122,kg,45,2025-04-13,18,8,True
7123,kg,77,2025-10-21,1,20,False
7124,L,51,2026-08-05,2,16,True
7125,L,12,2025-09-19,8,14,False
7126,kg,2,2025-06-27,11,23,False
7127,L,21,2025-04-23,6,12,False
7128,kg,43,2025-08-24,14,26,False
7129,UN,9,2026-08-12,6,11,True
7130,kg,13,2025-10-22,4,20,False
7131,kg,6,2025-04-13,15,17,True
7132,kg,21,2026-05-19,17,3,True
7133,L,59,2026-07-06,17,20,True
7134,UN,18,2026-07-31,15,23,True
7135,kg,30,2025-05-09,12,29,False
7136,L,66,2025-12-23,1,18,False
7137,UN,29,2026-05-21,11,20,True
7138,kg,92,2025-02-04,12,27,True
7139,L,74,2026-02-12,15,22,False
7140,UN,39,2026-01-13,14,6,False
7141,kg,60,2025-11-16,3,25,True
7142,UN,20,2026-08-04,2,28,True
7143,kg,54,2025-07-01,17,8,True
7144,UN,91,2026-05-30,17,28,False
7145,UN,10,2025-10-06,3,3,True
7146,UN,16,2025-10-20,18,24,True
7147,kg,92,2026-09-26,19,13,True
7148,L,10,2026-04-17,7,24,True
7149,kg,61,2025-04-15,4,29,True
7150,kg,16,2025-06-08,15,5,True
7151,L,22,2026-10-08,18,26,True
7152,kg,40,2025-07-28,17,27,True
7153,kg,80,2026-01-15,14,19,True
7154,kg,5,2025-08-15,10,29,False
7155,UN,23,2025-02-25,15,28,True
7156,L,7,2026-09-11,18,9,True
7157,UN,8,2026-02-01,15,18,False
7158,L,11,2026-09-30,16,5,True
7159,L,1,2025-02-02,1,29,False
7160,L,98,2026-06-03,6,28,True
7161,L,23,2026-05-22,11,3,False
7162,L,36,2025-08-06,14,7,True
7163,L,77,2025-01-05,4,14,False
7164,UN,31,2026-05-27,9,9,False
7165,UN,47,2026-02-18,11,12,False
7166,UN,74,2026-01-13,2,21,True
7167,L,9,2025-04-12,10,26,False
7168,kg,72,2025-04-27,8,19,True
7169,kg,54,2026-09-23,3,23,True
7170,kg,29,2026-07-12,14,11,False
7171,UN,61,2025-06-11,17,1,True
7172,UN,83,2026-09-10,11,26,True
7173,L,67,2025-04-15,11,6,False
7174,L,37,2026-11-21,18,24,True
7175,L,92,2026-02-04,12,23,False
7176,UN,38,2026-06-24,1,16,False
7177,L,77,2026-04-26,16,22,True
7178,kg,58,2025-10-13,9,3,True
7179,kg,20,2026-08-16,19,14,True
7180,UN,33,2025-11-09,8,14,True
7181,L,57,2026-02-06,13,3,True
7182,UN,64,2025-02-01,17,1,True
7183,UN,87,2025-05-09,1,26,False
7184,kg,26,2025-08-03,6,23,False
7185,L,83,2026-02-06,1,14,False
7186,kg,97,2025-11-17,14,7,False
7187,kg,25,2026-08-21,3,26,True
7188,kg,91,2026-04-04,13,20,False
7189,L,71,2026-06-03,14,22,True
7190,UN,92,2026-07-21,14,3,True
7191,UN,41,2026-12-31,18,19,True
7192,UN,30,2025-04-24,14,4,True
7193,kg,23,2026-01-25,8,11,False
7194,UN,12,2026-05-25,8,27,False
7195,kg,11,2025-08-10,13,4,True
7196,L,67,2026-12-24,10,10,False
7197,kg,33,2026-04-08,6,5,False
7198,L,78,2026-06-20,1,23,True
7199,UN,2,2026-06-10,7,13,False
7200,kg,49,2025-07-08,13,11,False
7201,UN,51,2025-01-09,10,20,False
7202,UN,19,2025-12-16,13,10,False
7203,UN,44,2025-03-03,14,18,False
7204,L,8,2025-03-20,12,24,True
7205,L,83,2026-05-07,5,10,False
7206,UN,11,2025-12-10,7,3,False
7207,L,80,2026-02-13,6,1,False
7208,L,64,2025-04-01,14,26,False
7209,UN,7,2025-07-05,8,1,False
7210,L,55,2025-05-02,18,15,True
7211,UN,12,2026-04-12,4,1,True
7212,L,95,2026-06-15,7,26,False
7213,kg,10,2025-03-22,16,13,True
7214,kg,82,2025-11-25,9,12,True
7215,kg,49,2026-09-27,2,13,False
7216,UN,51,2026-02-19,14,5,True
7217,UN,4,2026-01-23,5,8,False
7218,kg,43,2025-11-23,16,4,False
7219,UN,69,2025-12-19,13,7,True
7220,UN,48,2025-01-23,17,10,True
7221,UN,1,2026-08-04,6,1,True
7222,L,13,2026-04-26,8,17,False
7223,L,77,2026-04-16,7,12,True
7224,UN,2,2025-06-19,8,25,False
7225,UN,53,2025-12-28,9,12,True
7226,L,67,2026-08-01,6,26,False
7227,kg,9,2025-02-03,10,17,False
7228,L,59,2025-09-04,10,4,False
7229,kg,72,2026-08-30,7,23,True
7230,kg,61,2026-03-04,2,8,False
7231,L,60,2026-10-17,9,7,False
7232,kg,51,2025-06-08,11,24,False
7233,L,80,2026-04-27,17,22,True
7234,L,5,2026-06-04,11,26,False
7235,UN,97,2025-03-03,2,21,True
7236,L,66,2025-06-11,10,27,True
7237,L,36,2025-05-30,1,28,True
7238,kg,11,2025-08-03,16,12,False
7239,UN,69,2025-04-21,6,24,True
7240,kg,97,2025-07-17,17,12,True
7241,UN,76,2025-10-27,18,25,False
7242,UN,81,2026-12-16,2,3,True
7243,kg,52,2025-02-11,9,12,False
7244,kg,59,2026-11-08,18,15,True
7245,UN,66,2025-02-20,9,27,False
7246,kg,4,2025-12-26,8,20,False
7247,L,36,2025-12-14,16,22,False
7248,UN,52,2026-09-09,8,28,False
7249,UN,66,2026-03-20,2,22,False
7250,kg,33,2025-09-24,10,10,True
7251,UN,71,2026-03-08,11,15,True
7252,L,9,2026-10-22,2,8,True
7253,UN,22,2025-09-08,11,1,False
7254,L,84,2026-03-28,5,21,False
7255,L,25,2026-05-04,11,6,False
7256,kg,97,2025-02-03,18,4,False
7257,UN,84,2025-08-19,7,4,True
7258,UN,54,2025-10-07,13,21,True
7259,kg,6,2025-07-07,3,17,False
7260,L,35,2025-08-14,2,25,False
7261,kg,49,2025-04-05,4,15,False
7262,UN,61,2026-09-14,10,6,False
7263,kg,27,2025-10-14,11,25,True
7264,L,45,2025-04-27,3,6,True
7265,UN,98,2025-01-05,1,22,True
7266,L,59,2026-03-04,16,26,True
7267,kg,48,2026-01-16,1,19,True
7268,kg,78,2026-01-27,9,19,False
7269,UN,37,2025-07-21,11,22,False
7270,L,64,2026-09-14,3,17,False
7271,L,49,2026-07-31,16,14,True
7272,L,49,2026-04-22,2,12,True
7273,UN,85,2025-03-31,8,20,True
7274,L,73,2025-02-28,12,25,True
7275,kg,39,2026-08-11,6,23,True
7276,UN,69,2026-10-22,13,25,False
7277,L,3,2025-10-22,12,12,True
7278,L,78,2026-02-28,19,5,False
7279,kg,42,2025-05-23,4,20,False
7280,L,83,2026-04-09,11,23,False
7281,kg,51,2025-08-16,6,15,False
7282,UN,23,2025-08-30,1,25,False
7283,L,1,2025-03-24,15,7,False
7284,L,16,2025-05-31,9,28,False
7285,L,74,2025-07-14,19,15,False
7286,L,83,2026-08-29,6,3,False
7287,L,51,2025-03-14,18,10,True
7288,UN,54,2025-06-12,10,12,False
7289,UN,63,2025-11-16,5,15,True
7290,L,31,2025-04-18,14,16,True
7291,L,31,2025-04-27,10,28,False
7292,UN,21,2025-11-12,14,8,False
7293,L,79,2026-02-26,5,4,False
7294,kg,20,2026-08-10,15,6,True
7295,UN,98,2026-11-22,4,23,False
7296,kg,95,2025-07-21,4,22,True
7297,kg,43,2026-06-03,10,5,False
7298,L,26,2025-12-22,9,2,True
7299,UN,26,2025-12-03,2,12,True
7300,UN,82,2026-12-12,6,15,False
7301,UN,14,2025-07-21,5,10,False
7302,kg,34,2025-05-04,7,29,True
7303,L,93,2026-04-11,7,20,True
7304,kg,62,2026-06-07,5,15,True
7305,kg,2,2026-09-12,18,14,True
7306,UN,88,2026-03-06,6,13,False
7307,UN,98,2026-01-09,12,8,True
7308,L,20,2026-04-19,2,26,False
7309,UN,68,2025-08-24,5,22,False
7310,kg,91,2026-05-01,6,25,True
7311,kg,88,2025-08-25,11,2,False
7312,UN,80,2026-02-13,16,1,True
7313,kg,24,2026-01-16,15,1,True
7314,L,5,2026-10-11,2,7,True
7315,UN,11,2025-06-19,13,29,False
7316,UN,55,2025-08-13,15,12,False
7317,kg,43,2026-08-22,19,20,False
7318,kg,56,2025-01-31,7,10,False
7319,kg,87,2025-05-27,4,17,True
7320,UN,3,2025-11-18,7,10,False
7321,UN,14,2026-01-20,5,13,False
7322,UN,43,2026-11-04,1,11,True
7323,UN,74,2025-01-30,2,11,False
7324,L,47,2026-01-02,5,29,False
7325,L,58,2026-10-21,8,8,True
7326,UN,16,2025-08-29,4,6,True
7327,L,14,2026-11-29,13,23,True
7328,L,25,2025-07-31,2,18,False
7329,UN,11,2025-02-01,10,19,False
7330,L,73,2025-10-30,9,11,True
7331,L,39,2025-12-19,11,22,False
7332,L,38,2026-09-04,5,4,False
7333,UN,7,2025-01-17,10,20,False
7334,L,75,2026-09-08,5,17,False
7335,kg,50,2025-04-19,6,4,True
7336,L,35,2026-03-16,9,15,False
7337,UN,23,2025-10-29,13,15,False
7338,UN,70,2026-12-05,9,3,True
7339,UN,99,2026-08-08,10,14,True
7340,UN,52,2025-10-25,9,16,True
7341,L,16,2025-11-03,13,18,True
7342,L,48,2026-12-07,12,29,False
7343,L,54,2025-04-17,7,22,True
7344,UN,35,2026-09-07,4,28,True
7345,UN,5,2026-08-16,19,3,False
7346,UN,48,2026-05-29,8,10,True
7347,UN,84,2026-06-23,1,22,True
7348,L,42,2025-11-21,17,18,False
7349,kg,21,2025-02-15,12,27,True
7350,UN,25,2025-04-16,15,12,False
7351,kg,2,2025-06-20,13,6,True
7352,L,85,2025-01-19,17,22,False
7353,L,93,2025-06-11,13,7,False
7354,kg,83,2026-06-01,10,15,True
7355,L,1,2026-11-07,16,18,False
7356,UN,56,2026-03-18,7,7,False
7357,kg,7,2025-07-17,9,22,True
7358,kg,88,2025-03-23,3,29,False
7359,L,69,2025-06-26,1,4,True
7360,L,64,2025-01-27,13,8,False
7361,UN,67,2026-01-03,8,15,True
7362,kg,79,2026-11-22,1,21,True
7363,kg,65,2025-12-22,8,17,False
7364,kg,11,2026-08-09,2,17,False
7365,UN,62,2026-08-25,18,29,False
7366,kg,91,2025-01-21,10,28,True
7367,L,32,2025-06-12,4,9,True
7368,UN,14,2026-09-09,5,21,False
7369,kg,46,2025-12-23,6,16,True
7370,kg,91,2026-08-24,1,12,False
7371,kg,72,2026-02-13,7,18,True
7372,L,61,2026-04-25,11,11,False
7373,kg,21,2025-12-06,5,2,False
7374,L,61,2025-09-01,12,9,False
7375,L,83,2025-06-11,13,18,False
7376,kg,11,2026-04-18,9,7,True
7377,L,90,2026-12-20,15,28,True
7378,UN,57,2026-09-24,14,18,False
7379,kg,16,2025-02-15,11,25,False
7380,kg,98,2025-04-29,13,14,True
7381,UN,41,2025-08-01,8,25,False
7382,kg,17,2026-09-23,3,4,True
7383,kg,32,2026-05-07,1,5,True
7384,UN,20,2026-06-25,1,20,False
7385,L,21,2025-05-01,12,17,True
7386,L,25,2026-08-23,13,29,True
7387,L,12,2026-11-06,6,26,True
7388,L,97,2026-04-12,3,3,False
7389,kg,36,2025-04-02,13,28,True
7390,UN,69,2025-08-31,18,27,True
7391,L,47,2026-09-27,5,14,True
7392,kg,79,2025-05-08,17,25,False
7393,kg,3,2025-03-30,17,27,True
7394,UN,6,2025-05-18,18,19,False
7395,kg,45,2026-09-04,19,7,True
7396,kg,5,2026-05-06,14,25,False
7397,UN,11,2025-08-24,16,20,False
7398,UN,20,2026-10-10,6,16,True
7399,UN,76,2025-09-22,14,5,False
7400,UN,57,2025-11-07,6,14,True
7401,L,75,2026-06-08,5,5,False
7402,kg,37,2025-05-30,17,18,True
7403,UN,46,2026-06-18,4,21,True
7404,L,18,2026-03-08,5,20,False
7405,L,11,2025-08-09,9,17,False
7406,kg,80,2025-04-28,19,17,True
7407,kg,41,2026-06-30,15,18,True
7408,kg,72,2025-03-29,9,14,False
7409,UN,79,2026-03-03,5,3,False
7410,UN,50,2026-06-18,8,10,True
7411,UN,62,2025-10-14,4,23,False
7412,L,85,2026-11-10,15,20,True
7413,UN,96,2026-08-31,15,15,False
7414,L,36,2025-04-14,13,7,True
7415,L,67,2026-11-22,11,9,False
7416,kg,46,2026-04-16,7,8,True
7417,kg,66,2026-11-17,5,2,False
7418,kg,63,2026-06-10,18,18,True
7419,UN,76,2026-11-30,13,15,False
7420,L,53,2025-09-08,4,15,True
7421,UN,77,2025-08-01,18,28,False
7422,L,11,2025-07-02,2,22,False
7423,UN,21,2025-08-11,15,24,False
7424,kg,67,2025-10-10,5,11,True
7425,kg,29,2025-03-15,1,10,False
7426,L,38,2026-08-01,16,12,True
7427,L,18,2026-05-06,8,25,False
7428,L,34,2026-09-06,12,18,False
7429,kg,75,2026-07-20,16,26,True
7430,UN,51,2025-06-24,5,11,False
7431,kg,6,2025-11-07,1,28,True
7432,kg,14,2026-12-21,12,21,False
7433,L,7,2026-08-20,7,28,False
7434,L,83,2025-09-21,14,20,True
7435,UN,10,2026-04-22,10,9,True
7436,kg,87,2025-12-26,7,16,True
7437,kg,38,2025-12-17,1,3,True
7438,L,98,2026-07-09,10,6,False
7439,UN,44,2025-02-26,3,27,True
7440,L,7,2025-10-30,8,26,True
7441,kg,20,2026-02-21,17,2,False
7442,kg,44,2026-12-05,13,4,False
7443,kg,71,2025-01-27,15,18,True
7444,UN,50,2026-10-23,19,1,False
7445,L,16,2025-07-02,2,14,False
7446,kg,63,2026-10-27,18,12,True
7447,kg,31,2025-05-08,12,16,True
7448,UN,69,2026-01-26,16,18,True
7449,kg,56,2025-05-28,16,23,True
7450,UN,72,2025-06-10,7,7,True
7451,UN,58,2026-11-24,16,6,False
7452,L,20,2025-12-20,1,9,False
7453,kg,50,2025-02-18,14,19,True
7454,L,66,2026-03-16,18,19,True
7455,kg,1,2025-06-08,8,15,True
7456,kg,47,2026-05-12,9,21,False
7457,kg,45,2026-08-30,19,27,False
7458,UN,54,2026-10-16,18,4,True
7459,L,24,2025-03-10,12,8,False
7460,kg,63,2026-07-01,7,25,True
7461,L,22,2025-02-26,8,6,False
7462,kg,20,2025-11-29,6,9,True
7463,UN,39,2026-05-14,15,2,True
7464,UN,25,2026-12-14,3,18,True
7465,UN,42,2026-11-27,13,13,True
7466,L,94,2025-02-21,13,24,False
7467,L,54,2025-02-03,17,25,False
7468,UN,63,2025-02-08,11,13,True
7469,UN,30,2025-05-25,6,5,False
7470,kg,99,2025-02-25,5,6,True
7471,UN,22,2025-12-24,14,7,False
7472,kg,44,2026-06-01,2,10,False
7473,kg,57,2025-02-23,17,18,False
7474,UN,80,2025-08-28,15,9,False
7475,UN,14,2026-08-01,17,27,True
7476,kg,18,2026-07-15,2,14,True
7477,UN,73,2025-04-02,16,4,False
7478,kg,71,2025-10-18,5,28,True
7479,L,9,2026-07-17,11,19,True
7480,kg,96,2026-07-29,5,4,False
7481,L,31,2025-11-07,11,25,False
7482,UN,84,2025-12-13,3,1,False
7483,UN,94,2025-11-01,10,20,True
7484,UN,59,2025-09-26,16,26,True
7485,L,85,2026-12-06,15,18,False
7486,L,75,2025-08-23,2,9,True
7487,UN,39,2025-04-30,7,3,True
7488,UN,86,2026-07-15,7,9,True
7489,UN,11,2025-07-01,5,12,True
7490,kg,41,2026-06-15,2,11,True
7491,UN,11,2025-09-20,7,14,False
7492,kg,67,2026-12-12,5,10,True
7493,kg,37,2026-10-10,17,23,True
7494,L,28,2025-03-16,11,14,False
7495,UN,18,2026-10-09,14,4,False
7496,L,76,2025-03-20,4,16,True
7497,UN,32,2025-10-03,5,4,False
7498,UN,39,2025-05-29,5,4,True
7499,UN,74,2026-05-28,16,22,True
7500,L,81,2025-03-19,13,26,False
7501,UN,15,2026-08-15,3,12,False
7502,kg,9,2025-04-19,10,15,False
7503,kg,41,2025-03-10,14,27,True
7504,UN,17,2026-12-18,14,12,False
7505,L,58,2026-12-01,17,16,False
7506,L,87,2026-08-09,15,23,True
7507,L,90,2025-03-17,13,16,True
7508,kg,47,2025-09-15,18,7,True
7509,UN,74,2025-10-18,16,9,False
7510,kg,18,2026-07-21,17,18,True
7511,UN,62,2025-04-12,2,17,True
7512,L,9,2026-02-09,14,25,False
7513,UN,58,2025-03-25,13,14,False
7514,kg,75,2025-12-07,13,1,True
7515,UN,86,2026-05-02,11,27,True
7516,kg,50,2025-12-26,10,13,False
7517,kg,75,2025-08-27,1,14,False
7518,kg,44,2025-03-23,13,26,True
7519,L,93,2025-11-02,1,4,False
7520,UN,85,2026-07-18,2,3,True
7521,UN,84,2026-08-07,8,1,False
7522,UN,33,2026-08-02,9,13,False
7523,UN,77,2025-11-14,14,26,True
7524,UN,92,2025-09-20,2,11,False
7525,kg,28,2025-05-30,13,5,True
7526,L,18,2025-03-31,18,14,False
7527,UN,48,2025-02-12,10,22,True
7528,UN,68,2025-07-19,4,12,False
7529,UN,29,2025-06-19,19,8,True
7530,kg,49,2026-05-07,13,10,False
7531,kg,61,2025-09-15,19,17,False
7532,kg,26,2025-11-06,11,14,True
7533,kg,26,2026-05-11,2,16,True
7534,kg,63,2025-07-28,2,1,False
7535,kg,4,2025-11-16,9,1,True
7536,kg,68,2025-05-14,10,18,False
7537,L,87,2026-11-05,4,26,True
7538,UN,18,2026-08-14,14,8,True
7539,kg,44,2025-07-20,16,9,True
7540,L,74,2025-01-31,14,13,False
7541,UN,15,2025-05-28,11,29,False
7542,UN,23,2025-10-05,19,25,False
7543,L,42,2026-01-09,8,2,True
7544,UN,69,2025-12-06,18,6,True
7545,kg,30,2026-03-13,17,28,False
7546,UN,43,2026-02-12,16,8,False
7547,kg,77,2026-03-30,2,6,False
7548,UN,71,2026-12-21,6,6,False
7549,kg,57,2026-09-12,5,2,False
7550,kg,29,2025-07-01,9,5,False
7551,UN,5,2025-11-29,18,15,False
7552,kg,70,2025-07-31,4,18,False
7553,kg,99,2026-08-19,18,9,False
7554,UN,84,2025-12-27,4,1,True
7555,L,22,2026-09-07,1,3,False
7556,kg,64,2025-06-30,1,2,False
7557,UN,27,2026-01-02,13,8,True
7558,kg,25,2026-09-14,11,28,False
7559,kg,34,2025-09-24,14,4,False
7560,kg,9,2026-11-18,7,25,True
7561,UN,11,2026-05-28,17,7,False
7562,UN,43,2025-10-28,1,7,True
7563,L,52,2026-09-04,11,19,True
7564,kg,30,2026-12-07,18,23,True
7565,UN,33,2026-08-23,13,23,True
7566,L,58,2025-05-17,5,22,True
7567,UN,41,2026-01-23,16,5,False
7568,kg,97,2025-04-23,5,16,False
7569,L,78,2025-01-13,10,29,True
7570,L,21,2025-08-17,3,20,False
7571,L,21,2026-01-14,19,7,True
7572,UN,69,2026-09-13,9,9,False
7573,kg,68,2025-05-22,2,12,False
7574,kg,59,2025-06-03,3,16,True
7575,L,59,2025-05-20,13,29,False
7576,L,84,2026-06-22,15,19,False
7577,UN,42,2025-10-23,3,18,False
7578,L,25,2025-01-24,4,3,True
7579,L,12,2026-09-18,15,16,True
7580,kg,37,2026-11-25,6,18,False
7581,L,98,2025-09-09,4,14,True
