id,unit_measure,quantity_input,expiration_date,quantity_measure,days_to_sold,product_input_showcase_today
6972,L,71,50,17,3,False
6973,kg,33,340,4,1,True
6974,kg,84,-12,6,17,False
6975,kg,27,-111,16,4,True
6976,UN,73,61,6,15,False
6977,UN,11,338,17,27,False
6978,L,26,-69,8,23,False
6979,kg,58,-170,12,15,True
6980,UN,82,99,9,17,True
6981,UN,3,4,17,4,False
6982,UN,25,237,15,12,False
6983,UN,27,-182,6,18,True
6984,L,65,-179,11,9,False
6985,L,70,394,15,20,False
6986,kg,12,133,7,29,True
6987,kg,52,217,10,7,False
6988,kg,60,358,9,12,False
6989,L,59,-129,1,7,True
6990,UN,28,384,17,10,False
6991,kg,68,307,5,25,False
6992,kg,13,-227,19,29,True
6993,kg,80,325,5,25,False
6994,L,51,-217,18,13,True
6995,kg,86,258,15,18,False
6996,kg,85,381,19,29,True
6997,kg,81,364,4,6,True
6998,kg,2,171,19,19,True
6999,UN,22,230,16,16,True
7000,UN,68,169,4,19,True
7001,kg,7,-92,3,29,False
7002,UN,97,60,18,13,True
7003,kg,14,-253,11,7,False
7004,kg,52,417,10,19,False
7005,L,53,330,19,11,True
7006,UN,77,-270,4,11,True
7007,UN,6,-177,8,26,True
7008,kg,51,194,18,2,False
7009,UN,35,287,6,6,False
7010,kg,39,131,3,1,True
7011,kg,84,117,4,13,False
7012,UN,46,282,7,5,False
7013,kg,49,360,17,26,False
7014,L,17,277,2,25,False
7015,L,14,-193,7,22,False
7016,UN,43,237,4,19,True
7017,UN,37,273,5,27,False
7018,kg,14,-251,5,25,False
7019,L,64,85,14,8,True
7020,L,43,-261,7,3,True
7021,UN,26,88,8,3,False
7022,UN,39,46,7,3,False
7023,UN,4,-12,1,4,False
7024,L,46,-92,11,13,True
7025,UN,55,-172,17,11,False
7026,L,2,169,2,25,True
7027,kg,53,250,19,1,True
7028,L,3,0,2,5,True
7029,L,39,-218,5,10,False
7030,kg,45,-63,9,8,False
7031,kg,51,82,1,24,True
7032,kg,38,90,15,2,False
7033,UN,79,37,3,1,True
7034,UN,60,-265,11,1,False
7035,L,30,-148,16,20,True
7036,L,91,25,7,20,True
7037,UN,26,-148,8,3,False
7038,UN,43,405,11,24,True
7039,UN,86,172,2,14,False
7040,UN,63,83,17,10,True
7041,kg,25,-170,16,21,True
7042,kg,16,-179,3,6,False
7043,L,38,363,4,24,False
7044,UN,52,-211,10,26,False
7045,L,61,246,13,22,True
7046,UN,30,188,17,17,False
7047,L,5,369,16,2,True
7048,kg,24,-278,7,8,False
7049,kg,34,-235,14,11,True
7050,kg,43,87,11,6,False
7051,UN,76,-76,15,1,False
7052,kg,90,-295,6,23,False
7053,UN,1,-37,14,5,False
7054,UN,51,37,17,12,False
7055,UN,61,199,11,26,True
7056,L,71,182,6,8,True
7057,kg,43,51,15,10,False
7058,L,79,-118,7,25,True
7059,L,87,-301,13,24,False
7060,UN,65,33,16,18,True
7061,UN,8,93,11,6,True
7062,kg,80,-67,19,5,False
7063,kg,65,228,5,25,False
7064,L,75,-38,13,17,False
7065,UN,84,66,3,20,True
7066,UN,3,-113,2,24,True
7067,kg,48,224,12,26,True
7068,kg,81,-225,2,18,True
7069,UN,29,120,7,6,True
7070,UN,47,2,1,14,True
7071,L,68,-19,17,16,True
7072,UN,33,-3,2,14,False
7073,kg,54,111,8,6,False
7074,L,77,270,18,20,True
7075,L,37,163,19,13,True
7076,UN,14,318,4,7,True
7077,UN,92,127,13,19,False
7078,kg,58,84,8,18,True
7079,kg,94,64,7,26,False
7080,kg,51,8,17,20,True
7081,UN,68,177,13,1,True
7082,kg,1,342,19,12,True
7083,UN,93,-278,17,24,False
7084,L,4,-64,7,2,True
7085,kg,68,110,17,23,False
7086,kg,30,284,4,18,False
7087,UN,29,-243,13,4,False
7088,L,10,174,17,9,False
7089,L,99,132,6,4,False
7090,kg,74,-123,8,28,True
7091,L,97,-216,14,25,False
7092,L,22,-11,3,3,False
7093,L,67,289,5,15,True
7094,L,38,317,11,23,False
7095,L,32,267,12,22,True
7096,kg,23,-13,4,19,True
7097,kg,98,-172,5,4,True
7098,L,56,395,12,27,False
7099,L,91,80,13,22,True
7100,kg,5,182,12,22,True
7101,UN,91,-257,9,14,True
7102,L,56,-298,4,9,False
7103,L,92,421,14,2,True
7104,UN,90,185,17,18,False
7105,kg,34,75,10,19,True
7106,UN,3,76,1,12,True
7107,UN,52,-54,12,29,True
7108,L,13,405,17,25,True
7109,L,61,-17,9,24,True
7110,kg,59,-278,14,5,False
7111,kg,7,90,5,18,True
7112,kg,35,388,3,6,True
7113,L,49,-150,5,19,True
7114,UN,59,-280,8,12,False
7115,UN,48,208,3,19,False
7116,UN,5,286,8,22,True
7117,kg,47,58,4,8,True
7118,L,94,-250,15,17,True
7119,kg,43,-118,4,16,False
7120,L,85,222,18,14,False
7121,kg,52,-139,3,2,True
7122,kg,45,-203,18,8,True
7123,kg,77,-12,1,20,False
7124,L,51,276,2,16,True
7125,L,12,-44,8,14,False
7126,kg,2,-128,11,23,False
7127,L,21,-193,6,12,False
7128,kg,43,-70,14,26,False
7129,UN,9,283,6,11,True
7130,kg,13,-11,4,20,False
7131,kg,6,-203,15,17,True
7132,kg,21,198,17,3,True
7133,L,59,246,17,20,True
7134,UN,18,271,15,23,True
7135,kg,30,-177,12,29,False
7136,L,66,51,1,18,False
7137,UN,29,200,11,20,True
7138,kg,92,-271,12,27,True
7139,L,74,102,15,22,False
7140,UN,39,72,14,6,False
7141,kg,60,14,3,25,True
7142,UN,20,275,2,28,True
7143,kg,54,-124,17,8,True
7144,UN,91,209,17,28,False
7145,UN,10,-27,3,3,True
7146,UN,16,-13,18,24,True
7147,kg,92,328,19,13,True
7148,L,10,166,7,24,True
7149,kg,61,-201,4,29,True
7150,kg,16,-147,15,5,True
7151,L,22,340,18,26,True
7152,kg,40,-97,17,27,True
7153,kg,80,74,14,19,True
7154,kg,5,-79,10,29,False
7155,UN,23,-250,15,28,True
7156,L,7,313,18,9,True
7157,UN,8,91,15,18,False
7158,L,11,332,16,5,True
7159,L,1,-273,1,29,False
7160,L,98,213,6,28,True
7161,L,23,201,11,3,False
7162,L,36,-88,14,7,True
7163,L,77,-301,4,14,False
7164,UN,31,206,9,9,False
7165,UN,47,108,11,12,False
7166,UN,74,72,2,21,True
7167,L,9,-204,10,26,False
7168,kg,72,-189,8,19,True
7169,kg,54,325,3,23,True
7170,kg,29,252,14,11,False
7171,UN,61,-144,17,1,True
7172,UN,83,312,11,26,True
7173,L,67,-201,11,6,False
7174,L,37,384,18,24,True
7175,L,92,94,12,23,False
7176,UN,38,234,1,16,False
7177,L,77,175,16,22,True
7178,kg,58,-20,9,3,True
7179,kg,20,287,19,14,True
7180,UN,33,7,8,14,True
7181,L,57,96,13,3,True
7182,UN,64,-274,17,1,True
7183,UN,87,-177,1,26,False
7184,kg,26,-91,6,23,False
7185,L,83,96,1,14,False
7186,kg,97,15,14,7,False
7187,kg,25,292,3,26,True
7188,kg,91,153,13,20,False
7189,L,71,213,14,22,True
7190,UN,92,261,14,3,True
7191,UN,41,424,18,19,True
7192,UN,30,-192,14,4,True
7193,kg,23,84,8,11,False
7194,UN,12,204,8,27,False
7195,kg,11,-84,13,4,True
7196,L,67,417,10,10,False
7197,kg,33,157,6,5,False
7198,L,78,230,1,23,True
7199,UN,2,220,7,13,False
7200,kg,49,-117,13,11,False
7201,UN,51,-297,10,20,False
7202,UN,19,44,13,10,False
7203,UN,44,-244,14,18,False
7204,L,8,-227,12,24,True
7205,L,83,186,5,10,False
7206,UN,11,38,7,3,False
7207,L,80,103,6,1,False
7208,L,64,-215,14,26,False
7209,UN,7,-120,8,1,False
7210,L,55,-184,18,15,True
7211,UN,12,161,4,1,True
7212,L,95,225,7,26,False
7213,kg,10,-225,16,13,True
7214,kg,82,23,9,12,True
7215,kg,49,329,2,13,False
7216,UN,51,109,14,5,True
7217,UN,4,82,5,8,False
7218,kg,43,21,16,4,False
7219,UN,69,47,13,7,True
7220,UN,48,-283,17,10,True
7221,UN,1,275,6,1,True
7222,L,13,175,8,17,False
7223,L,77,165,7,12,True
7224,UN,2,-136,8,25,False
7225,UN,53,56,9,12,True
7226,L,67,272,6,26,False
7227,kg,9,-272,10,17,False
7228,L,59,-59,10,4,False
7229,kg,72,301,7,23,True
7230,kg,61,122,2,8,False
7231,L,60,349,9,7,False
7232,kg,51,-147,11,24,False
7233,L,80,176,17,22,True
7234,L,5,214,11,26,False
7235,UN,97,-244,2,21,True
7236,L,66,-144,10,27,True
7237,L,36,-156,1,28,True
7238,kg,11,-91,16,12,False
7239,UN,69,-195,6,24,True
7240,kg,97,-108,17,12,True
7241,UN,76,-6,18,25,False
7242,UN,81,409,2,3,True
7243,kg,52,-264,9,12,False
7244,kg,59,371,18,15,True
7245,UN,66,-255,9,27,False
7246,kg,4,54,8,20,False
7247,L,36,42,16,22,False
7248,UN,52,311,8,28,False
7249,UN,66,138,2,22,False
7250,kg,33,-39,10,10,True
7251,UN,71,126,11,15,True
7252,L,9,354,2,8,True
7253,UN,22,-55,11,1,False
7254,L,84,146,5,21,False
7255,L,25,183,11,6,False
7256,kg,97,-272,18,4,False
7257,UN,84,-75,7,4,True
7258,UN,54,-26,13,21,True
7259,kg,6,-118,3,17,False
7260,L,35,-80,2,25,False
7261,kg,49,-211,4,15,False
7262,UN,61,316,10,6,False
7263,kg,27,-19,11,25,True
7264,L,45,-189,3,6,True
7265,UN,98,-301,1,22,True
7266,L,59,122,16,26,True
7267,kg,48,75,1,19,True
7268,kg,78,86,9,19,False
7269,UN,37,-104,11,22,False
7270,L,64,316,3,17,False
7271,L,49,271,16,14,True
7272,L,49,171,2,12,True
7273,UN,85,-216,8,20,True
7274,L,73,-247,12,25,True
7275,kg,39,282,6,23,True
7276,UN,69,354,13,25,False
7277,L,3,-11,12,12,True
7278,L,78,118,19,5,False
7279,kg,42,-163,4,20,False
7280,L,83,158,11,23,False
7281,kg,51,-78,6,15,False
7282,UN,23,-64,1,25,False
7283,L,1,-223,15,7,False
7284,L,16,-155,9,28,False
7285,L,74,-111,19,15,False
7286,L,83,300,6,3,False
7287,L,51,-233,18,10,True
7288,UN,54,-143,10,12,False
7289,UN,63,14,5,15,True
7290,L,31,-198,14,16,True
7291,L,31,-189,10,28,False
7292,UN,21,10,14,8,False
7293,L,79,116,5,4,False
7294,kg,20,281,15,6,True
7295,UN,98,385,4,23,False
7296,kg,95,-104,4,22,True
7297,kg,43,213,10,5,False
7298,L,26,50,9,2,True
7299,UN,26,31,2,12,True
7300,UN,82,405,6,15,False
7301,UN,14,-104,5,10,False
7302,kg,34,-182,7,29,True
7303,L,93,160,7,20,True
7304,kg,62,217,5,15,True
7305,kg,2,314,18,14,True
7306,UN,88,124,6,13,False
7307,UN,98,68,12,8,True
7308,L,20,168,2,26,False
7309,UN,68,-70,5,22,False
7310,kg,91,180,6,25,True
7311,kg,88,-69,11,2,False
7312,UN,80,103,16,1,True
7313,kg,24,75,15,1,True
7314,L,5,343,2,7,True
7315,UN,11,-136,13,29,False
7316,UN,55,-81,15,12,False
7317,kg,43,293,19,20,False
7318,kg,56,-275,7,10,False
7319,kg,87,-159,4,17,True
7320,UN,3,16,7,10,False
7321,UN,14,79,5,13,False
7322,UN,43,367,1,11,True
7323,UN,74,-276,2,11,False
7324,L,47,61,5,29,False
7325,L,58,353,8,8,True
7326,UN,16,-65,4,6,True
7327,L,14,392,13,23,True
7328,L,25,-94,2,18,False
7329,UN,11,-274,10,19,False
7330,L,73,-3,9,11,True
7331,L,39,47,11,22,False
7332,L,38,306,5,4,False
7333,UN,7,-289,10,20,False
7334,L,75,310,5,17,False
7335,kg,50,-197,6,4,True
7336,L,35,134,9,15,False
7337,UN,23,-4,13,15,False
7338,UN,70,398,9,3,True
7339,UN,99,279,10,14,True
7340,UN,52,-8,9,16,True
7341,L,16,1,13,18,True
7342,L,48,400,12,29,False
7343,L,54,-199,7,22,True
7344,UN,35,309,4,28,True
7345,UN,5,287,19,3,False
7346,UN,48,208,8,10,True
7347,UN,84,233,1,22,True
7348,L,42,19,17,18,False
7349,kg,21,-260,12,27,True
7350,UN,25,-200,15,12,False
7351,kg,2,-135,13,6,True
7352,L,85,-287,17,22,False
7353,L,93,-144,13,7,False
7354,kg,83,211,10,15,True
7355,L,1,370,16,18,False
7356,UN,56,136,7,7,False
7357,kg,7,-108,9,22,True
7358,kg,88,-224,3,29,False
7359,L,69,-129,1,4,True
7360,L,64,-279,13,8,False
7361,UN,67,62,8,15,True
7362,kg,79,385,1,21,True
7363,kg,65,50,8,17,False
7364,kg,11,280,2,17,False
7365,UN,62,296,18,29,False
7366,kg,91,-285,10,28,True
7367,L,32,-143,4,9,True
7368,UN,14,311,5,21,False
7369,kg,46,51,6,16,True
7370,kg,91,295,1,12,False
7371,kg,72,103,7,18,True
7372,L,61,174,11,11,False
7373,kg,21,34,5,2,False
7374,L,61,-62,12,9,False
7375,L,83,-144,13,18,False
7376,kg,11,167,9,7,True
7377,L,90,413,15,28,True
7378,UN,57,326,14,18,False
7379,kg,16,-260,11,25,False
7380,kg,98,-187,13,14,True
7381,UN,41,-93,8,25,False
7382,kg,17,325,3,4,True
7383,kg,32,186,1,5,True
7384,UN,20,235,1,20,False
7385,L,21,-185,12,17,True
7386,L,25,294,13,29,True
7387,L,12,369,6,26,True
7388,L,97,161,3,3,False
7389,kg,36,-214,13,28,True
7390,UN,69,-63,18,27,True
7391,L,47,329,5,14,True
7392,kg,79,-178,17,25,False
7393,kg,3,-217,17,27,True
7394,UN,6,-168,18,19,False
7395,kg,45,306,19,7,True
7396,kg,5,185,14,25,False
7397,UN,11,-70,16,20,False
7398,UN,20,342,6,16,True
7399,UN,76,-41,14,5,False
7400,UN,57,5,6,14,True
7401,L,75,218,5,5,False
7402,kg,37,-156,17,18,True
7403,UN,46,228,4,21,True
7404,L,18,126,5,20,False
7405,L,11,-85,9,17,False
7406,kg,80,-188,19,17,True
7407,kg,41,240,15,18,True
7408,kg,72,-218,9,14,False
7409,UN,79,121,5,3,False
7410,UN,50,228,8,10,True
7411,UN,62,-19,4,23,False
7412,L,85,373,15,20,True
7413,UN,96,302,15,15,False
7414,L,36,-202,13,7,True
7415,L,67,385,11,9,False
7416,kg,46,165,7,8,True
7417,kg,66,380,5,2,False
7418,kg,63,220,18,18,True
7419,UN,76,393,13,15,False
7420,L,53,-55,4,15,True
7421,UN,77,-93,18,28,False
7422,L,11,-123,2,22,False
7423,UN,21,-83,15,24,False
7424,kg,67,-23,5,11,True
7425,kg,29,-232,1,10,False
7426,L,38,272,16,12,True
7427,L,18,185,8,25,False
7428,L,34,308,12,18,False
7429,kg,75,260,16,26,True
7430,UN,51,-131,5,11,False
7431,kg,6,5,1,28,True
7432,kg,14,414,12,21,False
7433,L,7,291,7,28,False
7434,L,83,-42,14,20,True
7435,UN,10,171,10,9,True
7436,kg,87,54,7,16,True
7437,kg,38,45,1,3,True
7438,L,98,249,10,6,False
7439,UN,44,-249,3,27,True
7440,L,7,-3,8,26,True
7441,kg,20,111,17,2,False
7442,kg,44,398,13,4,False
7443,kg,71,-279,15,18,True
7444,UN,50,355,19,1,False
7445,L,16,-123,2,14,False
7446,kg,63,359,18,12,True
7447,kg,31,-178,12,16,True
7448,UN,69,85,16,18,True
7449,kg,56,-158,16,23,True
7450,UN,72,-145,7,7,True
7451,UN,58,387,16,6,False
7452,L,20,48,1,9,False
7453,kg,50,-257,14,19,True
7454,L,66,134,18,19,True
7455,kg,1,-147,8,15,True
7456,kg,47,191,9,21,False
7457,kg,45,301,19,27,False
7458,UN,54,348,18,4,True
7459,L,24,-237,12,8,False
7460,kg,63,241,7,25,True
7461,L,22,-249,8,6,False
7462,kg,20,27,6,9,True
7463,UN,39,193,15,2,True
7464,UN,25,407,3,18,True
7465,UN,42,390,13,13,True
7466,L,94,-254,13,24,False
7467,L,54,-272,17,25,False
7468,UN,63,-267,11,13,True
7469,UN,30,-161,6,5,False
7470,kg,99,-250,5,6,True
7471,UN,22,52,14,7,False
7472,kg,44,211,2,10,False
7473,kg,57,-252,17,18,False
7474,UN,80,-66,15,9,False
7475,UN,14,272,17,27,True
7476,kg,18,255,2,14,True
7477,UN,73,-214,16,4,False
7478,kg,71,-15,5,28,True
7479,L,9,257,11,19,True
7480,kg,96,269,5,4,False
7481,L,31,5,11,25,False
7482,UN,84,41,3,1,False
7483,UN,94,-1,10,20,True
7484,UN,59,-37,16,26,True
7485,L,85,399,15,18,False
7486,L,75,-71,2,9,True
7487,UN,39,-186,7,3,True
7488,UN,86,255,7,9,True
7489,UN,11,-124,5,12,True
7490,kg,41,225,2,11,True
7491,UN,11,-43,7,14,False
7492,kg,67,405,5,10,True
7493,kg,37,342,17,23,True
7494,L,28,-231,11,14,False
7495,UN,18,341,14,4,False
7496,L,76,-227,4,16,True
7497,UN,32,-30,5,4,False
7498,UN,39,-157,5,4,True
7499,UN,74,207,16,22,True
7500,L,81,-228,13,26,False
7501,UN,15,286,3,12,False
7502,kg,9,-197,10,15,False
7503,kg,41,-237,14,27,True
7504,UN,17,411,14,12,False
7505,L,58,394,17,16,False
7506,L,87,280,15,23,True
7507,L,90,-230,13,16,True
7508,kg,47,-48,18,7,True
7509,UN,74,-15,16,9,False
7510,kg,18,261,17,18,True
7511,UN,62,-204,2,17,True
7512,L,9,99,14,25,False
7513,UN,58,-222,13,14,False
7514,kg,75,35,13,1,True
7515,UN,86,181,11,27,True
7516,kg,50,54,10,13,False
7517,kg,75,-67,1,14,False
7518,kg,44,-224,13,26,True
7519,L,93,0,1,4,False
7520,UN,85,258,2,3,True
7521,UN,84,278,8,1,False
7522,UN,33,273,9,13,False
7523,UN,77,12,14,26,True
7524,UN,92,-43,2,11,False
7525,kg,28,-156,13,5,True
7526,L,18,-216,18,14,False
7527,UN,48,-263,10,22,True
7528,UN,68,-106,4,12,False
7529,UN,29,-136,19,8,True
7530,kg,49,186,13,10,False
7531,kg,61,-48,19,17,False
7532,kg,26,4,11,14,True
7533,kg,26,190,2,16,True
7534,kg,63,-97,2,1,False
7535,kg,4,14,9,1,True
7536,kg,68,-172,10,18,False
7537,L,87,368,4,26,True
7538,UN,18,285,14,8,True
7539,kg,44,-105,16,9,True
7540,L,74,-275,14,13,False
7541,UN,15,-158,11,29,False
7542,UN,23,-28,19,25,False
7543,L,42,68,8,2,True
7544,UN,69,34,18,6,True
7545,kg,30,131,17,28,False
7546,UN,43,102,16,8,False
7547,kg,77,148,2,6,False
7548,UN,71,414,6,6,False
7549,kg,57,314,5,2,False
7550,kg,29,-124,9,5,False
7551,UN,5,27,18,15,False
7552,kg,70,-94,4,18,False
7553,kg,99,290,18,9,False
7554,UN,84,55,4,1,True
7555,L,22,309,1,3,False
7556,kg,64,-125,1,2,False
7557,UN,27,61,13,8,True
7558,kg,25,316,11,28,False
7559,kg,34,-39,14,4,False
7560,kg,9,381,7,25,True
7561,UN,11,207,17,7,False
7562,UN,43,-5,1,7,True
7563,L,52,306,11,19,True
7564,kg,30,400,18,23,True
7565,UN,33,294,13,23,True
7566,L,58,-169,5,22,True
7567,UN,41,82,16,5,False
7568,kg,97,-193,5,16,False
7569,L,78,-293,10,29,True
7570,L,21,-77,3,20,False
7571,L,21,73,19,7,True
7572,UN,69,315,9,9,False
7573,kg,68,-164,2,12,False
7574,kg,59,-152,3,16,True
7575,L,59,-166,13,29,False
7576,L,84,232,15,19,False
7577,UN,42,-10,3,18,False
7578,L,25,-282,4,3,True
7579,L,12,320,15,16,True
7580,kg,37,388,6,18,False
7581,L,98,-54,4,14,True
7582,kg,89,-20,9,14,True
7583,kg,34,-217,12,2,False
7584,kg,31,411,7,20,True
7585,kg,46,-113,1,29,True
7586,kg,97,381,1,9,True
7587,L,58,-14,12,9,True
7588,UN,7,-196,9,15,True
7589,L,17,6,6,3,False
7590,kg,62,177,9,21,False
7591,UN,58,251,8,15,True
7592,kg,9,391,15,5,False
7593,L,23,-92,11,26,False
7594,L,88,322,9,27,True
7595,kg,29,361,16,7,False
7596,kg,97,153,10,19,False
7597,UN,99,101,18,22,False
7598,UN,26,225,1,7,False
7599,UN,96,-148,18,4,False
7600,UN,13,-11,12,25,True
7601,L,89,210,16,22,True
7602,UN,61,-66,10,15,False
7603,L,45,-83,13,24,True
7604,L,85,30,6,10,True
7605,UN,38,-275,2,29,False
7606,UN,49,-225,4,28,True
7607,kg,88,45,16,11,False
7608,L,49,-239,8,14,True
7609,kg,99,359,11,9,True
7610,L,9,200,16,24,True
7611,L,1,409,13,1,True
7612,L,45,-98,19,29,False
7613,L,87,-149,3,1,False
7614,kg,27,-2,10,17,True
7615,kg,97,-263,3,9,False
7616,UN,66,332,2,5,False
7617,L,13,383,7,18,False
7618,UN,12,309,10,3,True
7619,L,48,303,9,21,True
7620,kg,77,54,14,29,True
7621,kg,42,285,5,22,False
7622,kg,97,176,13,23,False
7623,UN,2,212,9,9,False
7624,UN,18,219,13,19,False
7625,UN,67,237,13,26,False
7626,kg,67,-297,9,15,True
7627,kg,38,99,1,20,False
7628,L,42,-22,9,26,True
7629,UN,88,57,6,5,True
7630,UN,72,-205,19,15,True
7631,L,41,207,8,15,True
7632,kg,4,135,18,11,False
7633,UN,66,240,4,5,False
7634,UN,34,260,2,9,True
7635,L,64,78,4,15,False
7636,kg,9,309,16,20,False
7637,L,46,111,6,10,False
7638,UN,67,-100,13,17,False
7639,kg,38,-120,5,20,False
7640,kg,28,-61,18,25,False
7641,kg,17,146,5,12,False
7642,UN,95,61,17,21,True
7643,kg,26,-58,2,27,True
7644,L,87,-266,7,15,True
7645,L,41,279,7,24,False
7646,L,52,-275,18,22,True
7647,UN,85,-303,15,28,True
7648,UN,83,136,17,17,False
7649,L,4,181,16,6,True
7650,kg,92,406,5,13,False
7651,kg,47,-72,5,17,True
7652,L,38,-165,14,11,False
7653,kg,28,205,7,14,False
7654,L,99,-157,16,19,False
7655,UN,13,307,15,24,True
7656,kg,5,-135,7,3,False
7657,UN,86,191,1,14,False
7658,L,15,147,4,29,True
7659,L,29,-27,8,17,False
7660,UN,67,-4,15,21,False
7661,UN,64,-38,9,4,False
7662,L,78,382,15,12,True
7663,kg,69,336,8,25,True
7664,kg,28,304,19,5,False
7665,UN,90,-185,9,11,True
7666,L,66,292,17,14,True
7667,UN,19,41,8,5,True
7668,L,98,-56,19,18,True
7669,L,79,213,8,14,True
7670,kg,51,-24,3,8,True
7671,kg,36,-110,3,10,True
7672,kg,63,76,13,21,False
7673,kg,80,208,15,14,True
7674,L,24,-211,1,18,True
7675,UN,15,391,15,29,False
7676,kg,39,290,19,2,False
7677,UN,41,123,6,5,True
7678,kg,77,-105,17,26,False
7679,L,48,-5,7,24,True
7680,kg,50,215,14,27,True
7681,UN,34,130,12,7,True
7682,kg,37,-88,2,24,False
7683,kg,42,418,13,29,False
7684,UN,89,263,19,15,True
7685,UN,51,19,19,28,True
7686,kg,4,-49,16,15,True
7687,UN,22,-225,5,3,False
7688,UN,42,-86,6,12,True
7689,kg,5,261,9,11,False
7690,kg,4,-295,8,26,False
7691,UN,43,395,6,3,False
7692,UN,28,338,15,21,False
7693,kg,39,336,19,17,True
7694,L,91,-301,9,10,True
7695,UN,84,216,19,11,False
7696,kg,53,380,13,3,True
7697,UN,93,34,16,9,False
7698,kg,39,12,11,20,False
7699,L,53,-161,3,3,True
7700,kg,20,127,9,7,True
7701,L,47,38,9,7,True
7702,L,98,177,10,8,False
7703,UN,43,-42,7,12,True
7704,L,35,-277,4,12,False
7705,L,30,-62,5,9,True
7706,L,14,115,16,19,True
7707,UN,51,42,8,27,True
7708,kg,13,137,18,28,False
7709,UN,72,188,1,26,False
7710,kg,98,150,11,14,False
7711,kg,95,311,11,22,False
7712,UN,57,92,13,28,True
7713,kg,32,25,9,27,True
7714,kg,93,375,16,24,False
7715,L,94,224,8,29,False
7716,kg,85,11,5,28,True
7717,L,79,-291,15,2,False
7718,UN,32,99,17,18,True
7719,kg,91,271,18,17,True
7720,UN,42,-30,17,2,False
7721,UN,45,348,9,25,False
7722,L,73,299,2,28,True
7723,L,51,-23,3,21,False
7724,kg,47,-86,2,16,False
7725,UN,68,-289,15,23,False
7726,UN,29,-156,2,3,True
7727,kg,49,332,2,15,True
7728,kg,63,183,3,23,False
7729,UN,94,178,3,9,False
7730,kg,57,-110,17,25,False
7731,UN,56,145,17,26,True
7732,L,12,-95,11,6,False
7733,L,97,291,13,15,False
7734,L,77,-173,13,6,True
7735,L,90,-182,6,24,False
7736,kg,97,124,10,14,True
7737,L,50,36,3,25,True
7738,L,54,94,14,28,True
7739,L,65,424,18,5,True
7740,UN,99,367,16,17,True
7741,UN,94,241,9,7,True
7742,kg,23,-274,13,23,False
7743,L,90,369,15,9,True
7744,UN,8,-31,2,12,True
7745,kg,26,374,10,7,False
7746,L,7,-29,18,21,False
7747,kg,79,-35,19,23,False
7748,kg,27,-25,15,4,True
7749,kg,48,17,3,18,False
7750,kg,39,4,11,14,True
7751,kg,64,-46,3,23,True
7752,L,85,-56,6,1,False
7753,kg,46,166,17,13,False
7754,L,64,-19,1,12,False
7755,kg,78,67,4,23,True
7756,kg,84,-132,14,14,False
7757,L,3,260,18,20,False
7758,L,53,396,8,23,True
7759,kg,72,-133,1,4,True
7760,L,12,-259,1,23,True
7761,L,50,108,17,25,True
7762,L,78,66,13,1,False
7763,UN,35,-19,14,13,False
7764,UN,71,-204,11,3,False
7765,L,62,336,4,18,False
7766,kg,91,35,18,10,False
7767,UN,29,199,4,22,True
7768,kg,7,-253,10,4,True
7769,UN,9,103,5,3,False
7770,L,82,389,11,6,False
7771,UN,30,186,7,28,True
7772,L,59,-154,10,20,False
7773,UN,27,-87,17,18,True
7774,L,11,-224,4,6,False
7775,UN,33,259,17,7,True
7776,L,10,290,11,5,False
7777,kg,84,-75,9,14,True
7778,UN,69,424,18,8,False
7779,L,52,290,1,1,False
7780,UN,26,229,14,28,False
7781,L,21,147,5,24,True
7782,L,2,350,16,3,True
7783,UN,73,-144,17,22,True
7784,kg,39,335,4,11,False
7785,UN,44,-183,19,26,False
7786,kg,92,-271,16,17,False
7787,UN,94,296,19,21,True
7788,UN,24,-47,2,21,True
7789,kg,21,-267,12,3,True
7790,L,79,171,19,18,False
7791,kg,30,54,7,27,True
7792,L,71,105,3,19,False
7793,kg,78,214,17,14,True
7794,L,63,-49,1,3,True
7795,kg,64,374,3,8,False
7796,L,7,271,13,29,False
7797,L,96,207,16,12,True
7798,L,20,256,16,27,False
7799,kg,65,-249,15,29,False
7800,L,38,-233,18,4,True
7801,UN,89,306,16,21,False
7802,UN,29,68,12,22,False
7803,kg,24,374,12,16,True
7804,UN,82,53,10,5,False
7805,L,12,68,10,9,False
7806,L,14,-1,19,11,False
7807,UN,63,-99,17,22,False
7808,UN,23,159,4,2,False
7809,L,88,-40,11,12,False
7810,kg,37,368,19,19,True
7811,kg,11,65,18,4,False
7812,L,9,-41,8,20,False
7813,kg,33,52,9,4,True
7814,kg,7,-158,11,29,True
7815,kg,95,-191,15,22,True
7816,L,33,-60,12,18,True
7817,kg,9,39,10,1,False
7818,kg,51,70,14,17,True
7819,L,5,10,15,18,False
7820,kg,65,-260,14,11,False
7821,kg,9,265,2,24,False
7822,L,8,299,5,2,False
7823,kg,24,-297,7,6,False
7824,kg,6,295,17,11,False
7825,L,31,118,10,23,False
7826,UN,72,63,12,16,False
7827,kg,38,5,12,15,True
7828,L,96,-72,6,18,False
7829,UN,87,-260,13,4,True
7830,kg,32,29,6,12,False
7831,kg,39,49,9,7,True
7832,L,71,-246,4,25,False
7833,L,13,18,3,8,False
7834,kg,53,199,1,13,False
7835,L,51,133,12,13,False
7836,UN,50,25,4,12,False
7837,L,92,-153,9,26,False
